ID,econ_hard,sex,age,race,depress,mastery,treat,employ,occp,marital,educ,income,jobseek_se
590,3,1,46.64931488,0,1.454545498,4.633333206,1,1,professionals,married,gradwk,25t39k,5
591,2.670000076,0,38.06575394,0,1.272727251,4.080555439,1,1,manegerial,married,gradwk,50k+,4.666666508
592,2.670000076,1,53.5123291,0,1,4.338889122,0,1,manegerial,married,highsc,15t24k,4.666666508
593,3.670000076,1,23.77260208,0,3.545454502,3.230555534,1,0,manegerial,nevmarr,bach,15t24k,3.166666746
594,5,0,58.21096039,0,1.181818128,3.599999905,0,1,manegerial,married,lt-hs,50k+,5
595,3,1,32.86027527,0,3.181818247,3.538888931,0,0,manegerial,married,highsc,25t39k,3.666666746
596,4.329999924,0,39.09315109,0,3,3.519444466,1,0,craftsmen/foremen/kindred,divrcd,somcol,15t24k,3.833333254
597,3,0,25.30958939,0,3.272727251,3.477777719,0,1,operatives/kindred wrks,nevmarr,highsc,lt15k,4.333333492
598,4,1,43.71232986,0,1.818181872,3.347222328,1,0,manegerial,divrcd,highsc,15t24k,3.166666746
599,1.330000043,1,50.10958862,0,1,4.199999809,1,1,sales workers,married,highsc,50k+,4
600,2.670000076,0,26.41643906,0,1.636363626,4.00555563,0,1,professionals,nevmarr,somcol,15t24k,4.166666508
601,5,1,43.08219147,0,2,4.183333397,1,1,operatives/kindred wrks,divrcd,highsc,15t24k,5
602,3,1,46.73972702,0,1.454545498,3.288888931,1,0,clerical/kindred,nevmarr,somcol,25t39k,3.166666746
603,3.670000076,1,46.84383392,0,1.727272749,3.833333254,0,1,sales workers,divrcd,somcol,15t24k,4
605,5,0,30.49863052,0,1.818181872,3.497222185,1,0,craftsmen/foremen/kindred,nevmarr,lt-hs,15t24k,3.166666746
606,5,1,39.95890427,0,1.818181872,3.522222281,1,0,clerical/kindred,divrcd,somcol,lt15k,3.166666746
607,3.670000076,0,59.70137024,0,1.454545498,3.833333254,1,1,craftsmen/foremen/kindred,married,highsc,25t39k,4
608,3.329999924,1,31.67397308,0,1.727272749,3.291666746,0,1,clerical/kindred,nevmarr,somcol,25t39k,4
609,3,0,29.6849308,0,2.363636255,3.672222137,1,1,professionals,married,gradwk,40t49k,4.166666508
610,3.670000076,0,30.33972549,0,1,4.655555725,1,1,craftsmen/foremen/kindred,divrcd,somcol,15t24k,4.666666508
612,4,1,38.20000076,0,1.454545498,4.191666603,1,1,professionals,married,bach,lt15k,4.5
613,2.329999924,0,40.66849136,0,2.636363745,3.438888788,1,1,manegerial,divrcd,gradwk,25t39k,4.166666508
614,1.669999957,0,23.2712326,0,1,3.944444418,1,0,operatives/kindred wrks,nevmarr,highsc,15t24k,3.833333254
615,2,0,26,0,1.272727251,3.763888836,1,1,manegerial,nevmarr,highsc,50k+,4.166666508
616,2.670000076,1,34.77260208,0,2.181818247,3.833333254,1,1,manegerial,nevmarr,bach,40t49k,4
617,2.670000076,0,56.29862976,0,1,3.86944437,1,0,operatives/kindred wrks,married,highsc,25t39k,3.333333254
618,2.670000076,1,31.30958939,0,2.545454502,3.066666603,0,0,manegerial,married,somcol,50k+,3
619,2.670000076,1,26.74520493,0,1.818181872,3.575000048,0,0,laborers/service wrks,married,lt-hs,40t49k,3.5
621,3.670000076,0,22.96164322,0,1,3.691666603,0,0,craftsmen/foremen/kindred,nevmarr,highsc,40t49k,3.5
622,3.329999924,0,45.16986465,0,2,3.491666555,1,0,professionals,nevmarr,bach,40t49k,3.5
623,2.670000076,1,44.99726105,0,1.909090877,3.638888836,1,0,professionals,married,gradwk,25t39k,3.666666746
624,2.670000076,1,51.68218994,0,1.090909123,4.599999905,0,1,clerical/kindred,married,highsc,25t39k,5
625,3.329999924,0,36.44931412,0,1.363636374,3.61944437,1,0,operatives/kindred wrks,nevmarr,gradwk,50k+,3.833333254
626,2.670000076,1,52.73698807,0,1.090909123,3.375,0,0,clerical/kindred,widowed,somcol,15t24k,3.5
627,2.670000076,0,25.15068436,0,1.636363626,3.808333397,1,1,operatives/kindred wrks,nevmarr,lt-hs,lt15k,4
630,1.669999957,1,32.19451904,0,1.545454502,3.347222328,1,0,clerical/kindred,divrcd,somcol,25t39k,3.166666746
631,2.670000076,0,26.78630066,0,1.090909123,4.583333492,1,1,professionals,married,bach,50k+,5
632,4.329999924,1,49.41095734,0,1.727272749,4.125,1,1,craftsmen/foremen/kindred,divrcd,somcol,15t24k,4
634,3,1,27.61643791,0,1.181818128,4.633333206,1,1,professionals,divrcd,somcol,25t39k,5
635,3.329999924,0,35.37260437,0,1.818181872,4.344444275,0,1,manegerial,nevmarr,highsc,15t24k,4.333333492
636,3,0,24.52328682,0,2.090909004,3.797222137,0,0,laborers/service wrks,divrcd,somcol,lt15k,3.666666746
637,3.329999924,0,53.10958862,0,1.636363626,3.452777863,1,0,professionals,married,somcol,25t39k,3.833333254
638,4,0,22.52876663,0,1.181818128,3.397222281,1,0,craftsmen/foremen/kindred,married,highsc,lt15k,3.166666746
639,3,0,22.14246559,0,1.454545498,4.138888836,0,1,craftsmen/foremen/kindred,nevmarr,highsc,25t39k,4
640,2.670000076,1,35.95068359,0,1.090909123,4.222222328,1,1,professionals,married,highsc,40t49k,4.166666508
641,2.670000076,0,45.19451904,0,1.600000024,3.722222328,1,0,clerical/kindred,married,bach,lt15k,3.666666746
642,2,1,36.37534332,0,1.636363626,3.330555439,1,0,craftsmen/foremen/kindred,married,highsc,50k+,3.166666746
644,2.329999924,1,57.5068512,0,1.200000048,4.00555563,1,0,clerical/kindred,nevmarr,highsc,15t24k,3.666666746
645,3,0,24.79452133,0,1.181818128,4.366666794,1,1,operatives/kindred wrks,nevmarr,highsc,25t39k,4.5
646,3.670000076,0,49.27397156,0,1.454545498,3.013888836,1,0,operatives/kindred wrks,separtd,highsc,lt15k,3.166666746
647,2.670000076,0,44.89041138,0,1,4.555555344,1,1,manegerial,married,gradwk,40t49k,4.666666508
648,2,1,47.73698807,0,1.181818128,4.166666508,0,1,operatives/kindred wrks,divrcd,highsc,25t39k,4
649,3.670000076,0,32.89862823,0,1.909090877,3.111111164,1,0,craftsmen/foremen/kindred,nevmarr,lt-hs,lt15k,3.333333254
650,3.329999924,1,42.15616608,0,2.181818247,4.269444466,0,1,clerical/kindred,married,somcol,25t39k,4.333333492
651,1,0,42.23835754,0,1.272727251,3.366666555,1,0,operatives/kindred wrks,married,somcol,25t39k,3.833333254
652,3,0,37.901371,0,1.636363626,4.488888741,1,1,operatives/kindred wrks,married,somcol,25t39k,4.666666508
653,5,0,56.30958939,0,1.454545498,4.711111069,0,1,craftsmen/foremen/kindred,married,lt-hs,25t39k,4.833333492
655,3,1,33.89315033,0,2.454545498,2.727777719,1,0,manegerial,nevmarr,gradwk,25t39k,2.833333254
656,2,1,41.20821762,0,2.727272749,3.933333397,1,1,clerical/kindred,separtd,highsc,40t49k,5
657,3,0,24.98630142,0,1.818181872,3.988888979,1,0,craftsmen/foremen/kindred,nevmarr,somcol,25t39k,3.666666746
658,1.330000043,1,30.43561554,0,1.818181872,2.547222137,0,0,clerical/kindred,married,bach,50k+,2.166666746
660,3.329999924,0,29.63287735,0,2.454545498,2.794444561,0,0,operatives/kindred wrks,married,lt-hs,15t24k,2.833333254
661,3,0,43.80273819,0,1.454545498,4.394444466,1,1,laborers/service wrks,divrcd,highsc,15t24k,4.333333492
662,1.330000043,1,32.60274124,0,1.181818128,3.622222185,0,0,operatives/kindred wrks,married,highsc,40t49k,3.666666746
663,2.329999924,1,26.32876778,0,1.727272749,4.241666794,0,1,manegerial,nevmarr,bach,15t24k,4.5
664,4,1,44.83835602,0,1.454545498,3.866666555,1,1,laborers/service wrks,divrcd,somcol,lt15k,4
665,3.670000076,1,20.69315147,0,1.909090877,3.930555582,0,1,professionals,nevmarr,somcol,15t24k,4.166666508
666,1.669999957,1,48.15616608,0,1.636363626,3.763888836,0,1,professionals,married,gradwk,50k+,4.166666508
668,3.329999924,1,37.76986313,0,1,4.400000095,0,1,clerical/kindred,divrcd,highsc,lt15k,5
669,2.329999924,1,21.87397194,0,1.545454502,3.041666746,0,0,clerical/kindred,nevmarr,highsc,25t39k,3
670,2.670000076,0,37.68767166,0,1.636363626,3.961111069,1,0,professionals,nevmarr,somcol,15t24k,3.833333254
671,1,1,37.13424683,0,2,4.077777863,1,0,manegerial,divrcd,gradwk,25t39k,3.833333254
672,2.329999924,1,22.82465744,0,1.272727251,3.575000048,1,0,clerical/kindred,nevmarr,bach,15t24k,3
674,1.669999957,0,55.61917877,0,1.727272749,3.408333302,1,0,clerical/kindred,married,gradwk,25t39k,3.5
675,3,1,29.45753479,0,1.272727251,4.355555534,0,1,professionals,married,gradwk,50k+,4.166666508
676,2,0,35.64383698,0,1.363636374,4.083333492,1,1,manegerial,married,somcol,25t39k,4
677,2,1,42.92876816,0,1.799999952,3.908333302,0,1,professionals,divrcd,gradwk,40t49k,4
678,2.329999924,0,27.42191696,0,1,3.36944437,1,0,laborers/service wrks,nevmarr,lt-hs,lt15k,3.333333254
679,3.670000076,1,36.16712189,0,1,4.300000191,0,1,clerical/kindred,married,somcol,15t24k,5
680,3.670000076,1,45,0,1.272727251,5,0,1,sales workers,divrcd,gradwk,50k+,5
681,3.670000076,1,29.40821838,0,1.272727251,3.775000095,1,1,clerical/kindred,married,highsc,50k+,4
682,2.329999924,1,35.83561707,0,2,4.269444466,1,1,operatives/kindred wrks,married,highsc,40t49k,4.833333492
683,4,1,50.52876663,0,3.363636255,2.805555582,1,0,professionals,nevmarr,bach,15t24k,2.666666746
685,2.329999924,1,22.80821991,0,3.090909004,3.333333254,0,1,sales workers,nevmarr,bach,25t39k,4
687,3.670000076,0,44.70684814,0,1.181818128,4.241666794,1,1,craftsmen/foremen/kindred,married,highsc,25t39k,5
688,3.329999924,1,43.4876709,0,1.363636374,4.844444275,1,1,professionals,divrcd,somcol,15t24k,4.833333492
689,2.670000076,1,23.35890388,0,1.181818128,3.549999952,1,1,professionals,nevmarr,gradwk,25t39k,4
690,1.669999957,0,24.26301384,0,1.545454502,2.833333254,1,0,laborers/service wrks,nevmarr,highsc,40t49k,1
691,4,1,43.40547943,0,3,3.041666746,0,0,professionals,nevmarr,gradwk,15t24k,3.5
693,4.329999924,1,26.23835564,0,2.090909004,3.86944437,1,0,operatives/kindred wrks,divrcd,somcol,15t24k,3.333333254
695,3,1,37.05753326,0,2.909090996,3.194444418,0,1,manegerial,divrcd,highsc,50k+,4.333333492
696,3.670000076,1,28.96438408,0,2.272727251,3.61944437,1,0,professionals,divrcd,bach,lt15k,3.833333254
697,1.669999957,1,23.27671242,0,1.909090877,3.705555439,1,0,clerical/kindred,nevmarr,bach,25t39k,3.666666746
700,5,0,58.36164474,0,1.454545498,3.599999905,1,0,manegerial,divrcd,highsc,50k+,3
701,2.670000076,1,45.22739792,0,1.545454502,2.775000095,1,0,craftsmen/foremen/kindred,divrcd,highsc,50k+,1
702,3,1,50.80548096,0,3.454545498,3.472222328,1,1,clerical/kindred,married,highsc,50k+,4.166666508
703,2,1,47.39725876,0,3,4.344444275,1,1,professionals,separtd,gradwk,50k+,4.333333492
705,3.329999924,0,40.20547867,0,2.727272749,3.091666698,1,0,manegerial,married,somcol,50k+,3
706,1.669999957,1,45.37260437,0,1.636363626,3.691666603,1,0,sales workers,divrcd,highsc,lt15k,3
707,5,1,38.4876709,0,2.818181753,4.008333206,1,1,professionals,divrcd,highsc,lt15k,5
709,2.670000076,0,30.09315109,0,1.454545498,3.877777815,1,0,sales workers,married,gradwk,15t24k,3.333333254
710,3.329999924,1,44.71780777,0,1,4.449999809,0,1,clerical/kindred,divrcd,highsc,15t24k,5
711,3.329999924,1,56.56986237,0,2.400000095,3.044444561,1,0,professionals,divrcd,bach,15t24k,2.833333254
712,1.669999957,0,47.56986237,0,1.363636374,4.38055563,1,0,professionals,married,bach,50k+,3.666666746
714,5,0,32.01643753,0,1.909090877,3.416666746,0,0,clerical/kindred,married,lt-hs,25t39k,3
716,5,0,42.63287735,0,2.272727251,3.594444513,1,0,craftsmen/foremen/kindred,married,highsc,25t39k,3.833333254
717,1.669999957,1,59.01917648,0,1.181818128,4.147222042,1,0,sales workers,married,highsc,25t39k,3.666666746
718,2.329999924,0,36.06027222,0,1,4.377777576,0,1,sales workers,married,bach,50k+,4.333333492
719,1,0,52.40821838,0,1.181818128,3.783333302,1,1,manegerial,married,somcol,50k+,4
720,3.329999924,0,37.41917801,0,2.090909004,4.180555344,0,1,operatives/kindred wrks,married,highsc,25t39k,4.666666508
721,2.670000076,1,36.58356094,0,1.818181872,3.633333445,1,1,clerical/kindred,nevmarr,highsc,25t39k,4
723,1.669999957,1,61.64931488,0,1.909090877,4.038888931,0,1,clerical/kindred,divrcd,gradwk,40t49k,4.166666508
724,2.670000076,0,38.21369934,0,1.181818128,4.258333206,0,1,craftsmen/foremen/kindred,divrcd,somcol,15t24k,4.5
725,2,1,37.27945328,0,1.272727251,4.466666698,1,1,manegerial,married,highsc,50k+,4.5
727,2.670000076,0,58.96164322,0,1.909090877,4.074999809,1,1,clerical/kindred,married,gradwk,15t24k,4
729,1.669999957,0,37.66301346,0,1.090909123,4.536110878,1,1,sales workers,married,gradwk,50k+,4.833333492
730,3,0,45.49863052,0,1.636363626,4.158333302,1,1,sales workers,married,gradwk,25t39k,4.5
731,1.669999957,1,40.68218994,0,1.272727251,4.155555725,1,1,sales workers,married,bach,50k+,4.666666508
732,1.669999957,0,47.41095734,0,1.090909123,4.800000191,1,1,professionals,married,somcol,40t49k,5
733,3.670000076,1,40.12054825,0,3,2.974999905,1,0,clerical/kindred,married,gradwk,50k+,2.5
734,4.670000076,0,45.32602692,0,1.636363626,3.644444466,0,0,manegerial,married,bach,50k+,3.333333254
735,1,0,45.94520569,0,1.272727251,3.577777863,0,0,craftsmen/foremen/kindred,married,gradwk,50k+,3.333333254
736,1.669999957,0,32.901371,0,1.181818128,4.305555344,0,0,operatives/kindred wrks,married,gradwk,15t24k,3.666666746
737,1.669999957,1,29.29589081,0,1.181818128,4.008333206,0,0,manegerial,divrcd,highsc,40t49k,3.5
738,2.329999924,1,60.05753326,0,1.909090877,3.572222233,0,0,manegerial,married,somcol,40t49k,3.666666746
739,2,0,20.85753441,0,1.181818128,3.563888788,1,0,professionals,nevmarr,somcol,lt15k,2.166666746
740,2.329999924,1,49.62739563,0,2.636363745,3.716666698,1,0,operatives/kindred wrks,married,highsc,50k+,3.5
741,2.670000076,1,49.07945251,0,1,4.291666508,1,1,clerical/kindred,married,highsc,50k+,4
742,4.670000076,1,29.93424606,0,4.545454502,3.308333397,1,1,manegerial,nevmarr,somcol,25t39k,4.5
743,4,1,49.27945328,0,1.181818128,3.886111021,1,0,sales workers,divrcd,lt-hs,15t24k,3.833333254
744,1.330000043,1,20.03835678,0,1.727272749,3.652777672,0,0,laborers/service wrks,nevmarr,lt-hs,25t39k,3.833333254
745,2,1,27.26027489,0,1.727272749,4.238095284,0,1,manegerial,married,somcol,25t39k,5
746,2.329999924,0,25.93698692,0,2.909090996,3.388888836,0,0,professionals,married,somcol,15t24k,3.666666746
747,4.329999924,1,44.90684891,0,1.909090877,4.533333302,0,1,manegerial,divrcd,somcol,15t24k,5
748,2.329999924,1,32.42739868,0,2.090909004,4.208333492,1,1,clerical/kindred,married,somcol,25t39k,4.5
749,3.670000076,0,26.72602654,0,1.100000024,3.844444513,0,0,craftsmen/foremen/kindred,nevmarr,highsc,15t24k,3.833333254
750,3.329999924,0,30.92054749,0,1.636363626,3.75555563,0,0,clerical/kindred,nevmarr,bach,lt15k,3.166666746
751,2.670000076,0,52.90684891,0,2,4.127777576,1,1,professionals,married,bach,40t49k,4.833333492
752,3.670000076,0,32.43835449,0,1.454545498,4.300000191,1,1,manegerial,married,highsc,25t39k,4.5
753,5,1,43.74520493,0,1.363636374,4.113888741,1,1,clerical/kindred,divrcd,bach,15t24k,4.666666508
754,2,1,44.15342331,0,3,2.855555534,0,0,clerical/kindred,married,somcol,50k+,3.166666746
755,3,1,54.73972702,0,2.818181753,4.041666508,1,1,operatives/kindred wrks,divrcd,highsc,lt15k,4.5
756,4.670000076,1,24.55890465,0,2.090909004,4.033333302,1,1,manegerial,divrcd,somcol,15t24k,5
757,3.329999924,0,32.8821907,0,1.363636374,4.522222042,1,1,sales workers,divrcd,bach,25t39k,4.666666508
760,3.670000076,0,42.50410843,0,1.181818128,4.5,1,1,craftsmen/foremen/kindred,married,somcol,50k+,4.5
761,3.670000076,0,43.63835526,0,2,3.516666651,1,0,manegerial,married,gradwk,25t39k,3.5
762,3.329999924,0,26.90410995,0,1,4.533333302,1,1,laborers/service wrks,nevmarr,bach,lt15k,4.5
763,2.329999924,1,40.4931488,0,1.090909123,4.00555563,1,0,clerical/kindred,married,highsc,50k+,3.666666746
764,5,0,33.7589035,0,3.545454502,3.900000095,1,1,sales workers,nevmarr,highsc,25t39k,4
765,2,1,47.29315186,0,1.818181872,3.741666555,1,1,clerical/kindred,married,highsc,40t49k,4
766,2,1,47.2410965,0,1,4.091666698,1,1,clerical/kindred,nevmarr,highsc,15t24k,4
767,1.669999957,1,43.41917801,0,2.818181753,3.511111021,0,0,manegerial,divrcd,highsc,40t49k,3.833333254
768,3.670000076,1,24.70410919,0,1.272727251,4.133333206,1,1,clerical/kindred,nevmarr,bach,25t39k,4
769,3,1,43.64931488,0,2,3.75,1,0,manegerial,married,somcol,50k+,3.5
770,2.329999924,0,42.12602615,0,1.090909123,4.050000191,1,1,operatives/kindred wrks,married,somcol,25t39k,4
771,1.669999957,0,23.96438408,0,1.454545498,4.052777767,1,1,manegerial,nevmarr,bach,50k+,4.333333492
772,2.670000076,0,28.52054787,0,2.545454502,2.413888931,1,0,manegerial,nevmarr,gradwk,25t39k,2.666666746
773,3.670000076,1,33.95890427,0,1.454545498,3.605555534,1,0,operatives/kindred wrks,married,highsc,25t39k,3.666666746
774,3.670000076,1,24.06575394,0,1.636363626,3.275000095,0,0,laborers/service wrks,married,lt-hs,lt15k,3
775,3.329999924,0,51.13150787,0,2.909090996,3.366666555,1,0,operatives/kindred wrks,widowed,highsc,lt15k,3.5
776,3.329999924,0,24.76164436,0,1.818181872,3.638888836,1,0,operatives/kindred wrks,nevmarr,lt-hs,15t24k,3.666666746
777,5,0,55.68493271,0,1,4.466666698,0,1,manegerial,married,somcol,50k+,5
779,3,0,30.0246582,0,1.181818128,3.913888931,0,0,professionals,married,somcol,50k+,3.666666746
780,2.670000076,0,49.68493271,0,1.909090877,4.241666794,1,1,operatives/kindred wrks,married,highsc,15t24k,5
781,4.329999924,1,23.90958977,0,2.727272749,2.816666603,1,0,operatives/kindred wrks,nevmarr,lt-hs,lt15k,2.5
782,3.670000076,0,47.46027374,0,3.909090996,3.419444561,1,1,operatives/kindred wrks,divrcd,somcol,15t24k,4.333333492
783,4,0,32.15068436,0,2.272727251,3.152777672,1,0,laborers/service wrks,divrcd,lt-hs,lt15k,2.833333254
784,4,0,28.45479393,0,2.090909004,3.258333445,0,0,professionals,nevmarr,somcol,lt15k,3.5
785,2.329999924,1,39.27397156,0,3.272727251,2.638888836,0,0,manegerial,married,bach,50k+,1.666666627
786,3,1,25.83561707,0,1.727272749,3.591666698,1,0,clerical/kindred,nevmarr,lt-hs,50k+,3.5
787,4.670000076,1,29.68767166,0,3.272727251,3.205555439,1,0,clerical/kindred,nevmarr,somcol,lt15k,3.166666746
788,3.329999924,0,30.27945137,0,1.090909123,3.683333397,1,0,craftsmen/foremen/kindred,married,somcol,25t39k,3
789,2.329999924,1,50.05205536,0,1,4.233333111,1,1,operatives/kindred wrks,divrcd,highsc,15t24k,4
792,3.670000076,0,50.87123108,0,2.181818247,3.108333349,1,0,craftsmen/foremen/kindred,divrcd,somcol,lt15k,3.5
793,4.329999924,1,44.20000076,0,2,3.827777863,0,1,clerical/kindred,divrcd,highsc,25t39k,4.833333492
794,4.329999924,0,45.09589005,0,1.399999976,4.425000191,0,1,clerical/kindred,married,somcol,50k+,5
795,3.670000076,1,60.34520721,0,2.636363745,4.050000191,1,1,laborers/service wrks,divrcd,lt-hs,lt15k,4
796,3,0,25.12602806,0,1.181818128,3.330555439,1,0,clerical/kindred,nevmarr,somcol,25t39k,2.166666746
797,4,0,40.7589035,0,2.090909004,3.966666698,1,1,professionals,divrcd,somcol,15t24k,4.5
798,3,1,28.66027451,0,2.181818247,3.930555582,0,0,clerical/kindred,married,bach,15t24k,3.666666746
799,2.329999924,1,25.70685005,0,2.272727251,3.830555439,1,1,professionals,nevmarr,bach,15t24k,4.166666508
800,3,0,30.09041023,0,1,3.658333302,1,1,craftsmen/foremen/kindred,married,highsc,40t49k,4
804,3,0,30.36712265,0,2.636363745,3.013888836,0,0,craftsmen/foremen/kindred,nevmarr,highsc,15t24k,3.166666746
805,3,1,25.68767166,0,2,3.61944437,1,0,manegerial,nevmarr,gradwk,15t24k,3.833333254
807,2.329999924,0,35.97808075,0,1.090909123,4.544444561,1,1,operatives/kindred wrks,married,somcol,40t49k,4.333333492
808,1.330000043,1,31.82465744,0,1.545454502,4.077777863,1,1,craftsmen/foremen/kindred,married,highsc,50k+,4.333333492
810,4,1,56.59452057,0,2,4.033333302,1,1,clerical/kindred,widowed,highsc,lt15k,4
811,4.329999924,0,37.73150635,0,2.181818247,3.366666555,1,1,craftsmen/foremen/kindred,married,highsc,15t24k,4
812,2,0,26.56712341,0,1.090909123,3.783333302,0,1,laborers/service wrks,married,highsc,25t39k,4
813,4,0,34.16712189,0,2.272727251,3.308333397,1,0,operatives/kindred wrks,married,lt-hs,40t49k,3.5
814,4,1,39.37534332,0,1.909090877,3.530555487,1,0,manegerial,married,somcol,40t49k,3.666666746
815,2.670000076,1,32.27945328,0,2,3.113888979,1,0,operatives/kindred wrks,nevmarr,highsc,15t24k,1.166666627
816,3.329999924,1,42.35616302,0,1.727272749,4.733333111,1,1,clerical/kindred,nevmarr,somcol,15t24k,5
817,3.670000076,0,29.88219261,0,3.090909004,3.230555534,0,1,clerical/kindred,nevmarr,highsc,15t24k,4.166666508
818,3.329999924,0,50.5862999,0,1.454545498,3.730555534,1,1,sales workers,divrcd,gradwk,40t49k,4.166666508
821,2,0,55.44109726,0,1.545454502,4.155555725,1,1,sales workers,married,gradwk,15t24k,4.166666508
822,3,1,38.88767242,0,1.363636374,4.333333492,0,1,operatives/kindred wrks,divrcd,somcol,lt15k,4.5
823,3.329999924,1,23.67671204,0,2.090909004,4.066666603,1,1,manegerial,nevmarr,bach,15t24k,4.5
824,4.670000076,1,35.11232758,0,1.272727251,4.333333492,0,1,manegerial,divrcd,highsc,lt15k,4
825,1.669999957,1,22.81095886,0,1.272727251,4.202777863,1,1,manegerial,nevmarr,highsc,25t39k,4.333333492
826,2.670000076,1,36.50959015,0,1.272727251,4.466666698,0,1,professionals,divrcd,gradwk,50k+,5
827,2,1,35.93424606,0,1.272727251,3.886111021,1,0,clerical/kindred,nevmarr,highsc,lt15k,3.833333254
829,3.670000076,1,50.05479431,0,1.636363626,3.126984119,0,0,laborers/service wrks,divrcd,somcol,15t24k,2.666666746
830,3.670000076,0,38.68493271,0,1.090909123,4.138888836,1,1,professionals,nevmarr,bach,lt15k,4.166666508
831,1.669999957,0,23.67123222,0,1.636363626,3.363888979,0,0,professionals,nevmarr,bach,50k+,3.166666746
832,3,1,25.05205536,0,1.181818128,4.036110878,1,1,clerical/kindred,married,somcol,lt15k,4.333333492
833,1.669999957,1,18.3205471,0,1.909090877,4.691666603,1,1,clerical/kindred,nevmarr,highsc,lt15k,5
835,2.670000076,1,27.23013687,0,1.909090877,4.138888836,1,1,laborers/service wrks,nevmarr,bach,lt15k,4.166666508
836,1.330000043,1,34.93424606,0,1.909090877,3.116666555,0,0,laborers/service wrks,married,lt-hs,15t24k,3
837,3.329999924,0,24.05205536,0,1.272727251,4.666666508,1,1,manegerial,nevmarr,gradwk,15t24k,5
838,2,0,20.22739792,0,1.727272749,3.613888979,0,1,laborers/service wrks,nevmarr,highsc,lt15k,4.166666508
839,2,0,18.90410995,0,1.181818128,4.144444466,1,0,operatives/kindred wrks,nevmarr,highsc,lt15k,3.833333254
840,3,1,46.41643906,0,1.181818128,4.544444561,1,1,clerical/kindred,divrcd,somcol,lt15k,4.833333492
841,3.329999924,0,41.30411148,0,2.545454502,3.924999952,0,1,laborers/service wrks,divrcd,somcol,15t24k,4
844,3.670000076,0,60.7287674,0,1.636363626,4.091666698,1,1,professionals,married,gradwk,25t39k,4
845,2.670000076,1,27.87397194,0,2.272727251,3.402777672,1,0,clerical/kindred,nevmarr,bach,25t39k,3.833333254
846,4,0,24.91232872,0,2.363636255,3.958333254,1,1,sales workers,nevmarr,bach,40t49k,4
849,2,1,22.17260361,0,1.181818128,4.033333302,1,1,sales workers,nevmarr,somcol,50k+,4
850,3.670000076,0,41.90958786,0,1.272727251,4.574999809,1,1,manegerial,married,gradwk,40t49k,5
851,3.329999924,1,48.67123413,0,1,3.966666698,0,1,professionals,nevmarr,bach,40t49k,5
852,1.330000043,0,25.48493195,0,1.363636374,3.858333349,0,0,professionals,nevmarr,somcol,15t24k,3.5
853,3.329999924,0,52.03013611,0,2.545454502,3.477777719,1,0,manegerial,married,bach,50k+,3.833333254
854,2.670000076,1,30.74520493,0,1.363636374,4.302777767,0,1,manegerial,married,gradwk,25t39k,4.833333492
855,3,0,45.92602921,0,2.818181753,3.852777719,1,1,professionals,divrcd,somcol,25t39k,4.833333492
856,3.670000076,1,52.05479431,0,2.272727251,3.163888931,0,0,professionals,married,bach,50k+,3.666666746
857,3.329999924,1,59.37534332,0,1.727272749,3.522222281,1,0,clerical/kindred,divrcd,lt-hs,lt15k,2.166666746
859,2,1,58.64657593,0,1.454545498,4.038888931,1,1,clerical/kindred,married,highsc,25t39k,4.166666508
861,2.670000076,0,58.18630219,0,1.727272749,4.394444466,0,1,professionals,married,gradwk,50k+,4.833333492
864,2,1,18.67671204,0,1,3.375,1,0,clerical/kindred,nevmarr,lt-hs,lt15k,3
866,4,1,24.40274048,0,1.272727251,4.166666508,0,1,laborers/service wrks,nevmarr,highsc,lt15k,4
867,2.670000076,1,44.70137024,0,1.454545498,4.099999905,1,1,clerical/kindred,divrcd,highsc,25t39k,5
868,1.669999957,1,46.40000153,0,1,4.366666794,0,1,clerical/kindred,married,highsc,40t49k,4
869,4,1,41.61369705,0,3,3.563888788,1,1,manegerial,nevmarr,bach,25t39k,4.666666508
870,2.670000076,0,33.24931335,0,1.363636374,4.066666603,0,1,manegerial,nevmarr,highsc,25t39k,4
872,3,1,53.08219147,0,1.090909123,4.099999905,0,0,clerical/kindred,married,gradwk,40t49k,3
873,2,1,27.27671242,0,1.363636374,4.666666508,1,1,manegerial,nevmarr,bach,15t24k,5
874,5,0,33.82191849,0,1.636363626,4.216666698,1,1,manegerial,divrcd,bach,50k+,5
875,2.670000076,0,39.10684967,0,1.545454502,4.224999905,1,0,laborers/service wrks,married,somcol,25t39k,3.5
876,2.670000076,1,70.00273895,0,2,3.847222328,1,0,clerical/kindred,widowed,highsc,15t24k,3.666666746
877,3.670000076,1,39.10137177,0,2.363636255,3.891666651,0,1,professionals,divrcd,somcol,15t24k,4
880,3.670000076,0,46.66027451,0,1.636363626,3.511111021,1,0,craftsmen/foremen/kindred,married,somcol,50k+,3.333333254
881,3,1,52.32054901,0,1.545454502,3.658333302,1,1,laborers/service wrks,married,lt-hs,lt15k,4.5
883,1.669999957,1,21.63287735,0,1,4.458333492,1,1,manegerial,nevmarr,somcol,lt15k,5
884,1.669999957,0,61.73150635,0,1.181818128,3.777777672,0,0,craftsmen/foremen/kindred,divrcd,somcol,15t24k,2.833333254
885,3.670000076,0,25.22191811,0,2.090909004,3.552777767,0,0,laborers/service wrks,married,highsc,lt15k,3.333333254
